"Ano","Motivo/Situação","CID","Qte Acidentes","Situação"
"2010","Trajeto-Com Cat","V83:Ocup Veic Esp Mot Area Ind Traum Ac Trans","3","Com Cat Registrada"
"2010","Típico-Com Cat","V84:Ocup Veic Esp Mot Uso Agric Traum Acid Tr","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","V84:Ocup Veic Esp Mot Uso Agric Traum Acid Tr","6","Com Cat Registrada"
"2010","Típico-Com Cat","V85:Ocup Veic Mot Esp Constr Traum Acid Tansp","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","V85:Ocup Veic Mot Esp Constr Traum Acid Tansp","3","Com Cat Registrada"
"2010","Típico-Com Cat","V86:Ocup Veic Outr Uso N-Via Pub Traum Ac Tra","6","Com Cat Registrada"
"2010","Trajeto-Com Cat","V86:Ocup Veic Outr Uso N-Via Pub Traum Ac Tra","3","Com Cat Registrada"
"2010","Típico-Com Cat","V87:Acid Trans Tipo Espec Desconh Mod Transp","35","Com Cat Registrada"
"2010","Trajeto-Com Cat","V87:Acid Trans Tipo Espec Desconh Mod Transp","84","Com Cat Registrada"
"2010","Típico-Com Cat","V88:Ac N-Trans Tipo Espec Desconh Mod Transp","15","Com Cat Registrada"
"2010","Trajeto-Com Cat","V88:Ac N-Trans Tipo Espec Desconh Mod Transp","19","Com Cat Registrada"
"2010","Típico-Com Cat","V89:Acid Veic Mot N-Mot Tipos de Veic Ne","214","Com Cat Registrada"
"2010","Trajeto-Com Cat","V89:Acid Veic Mot N-Mot Tipos de Veic Ne","470","Com Cat Registrada"
"2010","Típico-Com Cat","V90:Acid Embarcacao Caus Afogamento Submersao","2","Com Cat Registrada"
"2010","Típico-Com Cat","V91:Acid Embarcacao Causando Outr Tipo de Tra","13","Com Cat Registrada"
"2010","Trajeto-Com Cat","V91:Acid Embarcacao Causando Outr Tipo de Tra","1","Com Cat Registrada"
"2010","Típico-Com Cat","V92:Afog Submers Rel Transp Agua s/Acid Embar","1","Com Cat Registrada"
"2010","Típico-Com Cat","V93:Acid Bord Emb s/Ac Bem N Caus Afog Submer","2","Com Cat Registrada"
"2010","Típico-Com Cat","V94:Outr Acid Transp p/Agua e Os Ne","1","Com Cat Registrada"
"2010","Típico-Com Cat","V95:Acid de Aeronave Mot Causando Traum ao Oc","10","Com Cat Registrada"
"2010","Trajeto-Com Cat","V95:Acid de Aeronave Mot Causando Traum ao Oc","3","Com Cat Registrada"
"2010","Típico-Com Cat","V96:Acid Aeronave s/Motor Causando Traum a Oc","12","Com Cat Registrada"
"2010","Trajeto-Com Cat","V96:Acid Aeronave s/Motor Causando Traum a Oc","6","Com Cat Registrada"
"2010","Típico-Com Cat","V98:Outr Acid Transp Espec","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","V98:Outr Acid Transp Espec","6","Com Cat Registrada"
"2010","Típico-Com Cat","V99:Acid Transp Ne","23","Com Cat Registrada"
"2010","Trajeto-Com Cat","V99:Acid Transp Ne","52","Com Cat Registrada"
"2010","Típico-Com Cat","W00:Queda Mesmo Nivel Envolv Gelo e Neve","49","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W00:Queda Mesmo Nivel Envolv Gelo e Neve","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W00:Queda Mesmo Nivel Envolv Gelo e Neve","6","Com Cat Registrada"
"2010","Típico-Com Cat","W01:Queda Mesmo Nivel Escorr Tropec Passo Fal","312","Com Cat Registrada"
"2010","Trajeto-Com Cat","W01:Queda Mesmo Nivel Escorr Tropec Passo Fal","80","Com Cat Registrada"
"2010","Típico-Com Cat","W02:Queda Env Patins Rodas Gelo Esqui Pranch","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","W02:Queda Env Patins Rodas Gelo Esqui Pranch","1","Com Cat Registrada"
"2010","Típico-Com Cat","W03:Outr Qued Mesmo Niv Colis Empurrao Outr P","17","Com Cat Registrada"
"2010","Trajeto-Com Cat","W03:Outr Qued Mesmo Niv Colis Empurrao Outr P","1","Com Cat Registrada"
"2010","Típico-Com Cat","W04:Queda Enquanto Carreg Apoiado p/Outr Pess","11","Com Cat Registrada"
"2010","Típico-Com Cat","W05:Queda Envolv Uma Cadeira de Rodas","2","Com Cat Registrada"
"2010","Típico-Com Cat","W06:Queda de Um Leito","4","Com Cat Registrada"
"2010","Típico-Com Cat","W07:Queda de Uma Cadeira","41","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W07:Queda de Uma Cadeira","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W07:Queda de Uma Cadeira","1","Com Cat Registrada"
"2010","Típico-Com Cat","W08:Queda de Outr Tipo de Mobilia","19","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W08:Queda de Outr Tipo de Mobilia","1","Com Cat Registrada"
"2010","Típico-Com Cat","W09:Queda Envolv Equipamento de Playground","4","Com Cat Registrada"
"2010","Típico-Com Cat","W10:Queda em ou de Escadas ou Degraus","180","Com Cat Registrada"
"2010","Trajeto-Com Cat","W10:Queda em ou de Escadas ou Degraus","28","Com Cat Registrada"
"2010","Típico-Com Cat","W11:Queda em ou de Escadas de Mao","50","Com Cat Registrada"
"2010","Trajeto-Com Cat","W11:Queda em ou de Escadas de Mao","2","Com Cat Registrada"
"2010","Típico-Com Cat","W12:Queda em ou de Um Andaime","64","Com Cat Registrada"
"2010","Trajeto-Com Cat","W12:Queda em ou de Um Andaime","3","Com Cat Registrada"
"2010","Típico-Com Cat","W13:Queda de ou p/Fora Edificios Outr Estrutu","33","Com Cat Registrada"
"2010","Trajeto-Com Cat","W13:Queda de ou p/Fora Edificios Outr Estrutu","2","Com Cat Registrada"
"2010","Típico-Com Cat","W14:Queda de Arvore","11","Com Cat Registrada"
"2010","Típico-Com Cat","W15:Queda de Penhasco","5","Com Cat Registrada"
"2010","Típico-Com Cat","W16:Merg Pulo Agua Caus Out Traum N Afog Subm","7","Com Cat Registrada"
"2010","Trajeto-Com Cat","W16:Merg Pulo Agua Caus Out Traum N Afog Subm","1","Com Cat Registrada"
"2010","Típico-Com Cat","W17:Outr Quedas de Um Nivel a Outr","86","Com Cat Registrada"
"2010","Trajeto-Com Cat","W17:Outr Quedas de Um Nivel a Outr","28","Com Cat Registrada"
"2010","Típico-Com Cat","W18:Outr Quedas no Mesmo Nivel","94","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W18:Outr Quedas no Mesmo Nivel","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","W18:Outr Quedas no Mesmo Nivel","43","Com Cat Registrada"
"2010","Típico-Com Cat","W19:Queda s/Especificacao","183","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W19:Queda s/Especificacao","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W19:Queda s/Especificacao","96","Com Cat Registrada"
"2010","Típico-Com Cat","W20:Impacto Caus Objeto Lanc Projetado em Que","155","Com Cat Registrada"
"2010","Trajeto-Com Cat","W20:Impacto Caus Objeto Lanc Projetado em Que","11","Com Cat Registrada"
"2010","Típico-Com Cat","W21:Impacto Acid Ativo Passivo Caus Equip Esp","10","Com Cat Registrada"
"2010","Trajeto-Com Cat","W21:Impacto Acid Ativo Passivo Caus Equip Esp","1","Com Cat Registrada"
"2010","Típico-Com Cat","W22:Impacto Acid Ativo Passivo Caus Outr Obje","154","Com Cat Registrada"
"2010","Trajeto-Com Cat","W22:Impacto Acid Ativo Passivo Caus Outr Obje","6","Com Cat Registrada"
"2010","Típico-Com Cat","W23:Apert Colhid Comprim Esmag Dentro Objetos","40","Com Cat Registrada"
"2010","Típico-Com Cat","W24:Contato Elevadores Instr de Transm Ncop","11","Com Cat Registrada"
"2010","Trajeto-Com Cat","W24:Contato Elevadores Instr de Transm Ncop","1","Com Cat Registrada"
"2010","Típico-Com Cat","W25:Contato c/Vidro Cortante","131","Com Cat Registrada"
"2010","Trajeto-Com Cat","W25:Contato c/Vidro Cortante","10","Com Cat Registrada"
"2010","Típico-Com Cat","W26:Contato c/Faca Espada e Punhal","128","Com Cat Registrada"
"2010","Trajeto-Com Cat","W26:Contato c/Faca Espada e Punhal","3","Com Cat Registrada"
"2010","Típico-Com Cat","W27:Contato c/Ferramentas Manuais s/Motor","235","Com Cat Registrada"
"2010","Típico-Com Cat","W28:Contato Segadeira Mot p/Cortar Aparar Gra","7","Com Cat Registrada"
"2010","Típico-Com Cat","W29:Contat Out Utens Manuais Ap Domest Equip","28","Com Cat Registrada"
"2010","Trajeto-Com Cat","W29:Contat Out Utens Manuais Ap Domest Equip","3","Com Cat Registrada"
"2010","Típico-Com Cat","W30:Contato c/Maquinaria Agricola","6","Com Cat Registrada"
"2010","Típico-Com Cat","W31:Contato c/Outr Maquinas e c/As Ne","56","Com Cat Registrada"
"2010","Típico-Com Cat","W32:Projetil de Revolver","15","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W32:Projetil de Revolver","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W32:Projetil de Revolver","10","Com Cat Registrada"
"2010","Típico-Com Cat","W33:Rifle Espingarda Armas Fogo de Maior Tama","1","Com Cat Registrada"
"2010","Típico-Com Cat","W34:Projeteis de Outr Armas de Fogo e das Ne","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","W34:Projeteis de Outr Armas de Fogo e das Ne","3","Com Cat Registrada"
"2010","Típico-Com Cat","W35:Explosao ou Ruptura de Caldeira","2","Com Cat Registrada"
"2010","Típico-Com Cat","W36:Explosao ou Ruptura de Cilindro de Gas","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W36:Explosao ou Ruptura de Cilindro de Gas","1","Com Cat Registrada"
"2010","Típico-Com Cat","W37:Explosao Ruptura Pneumat Tubulac Mang Pre","5","Com Cat Registrada"
"2010","Típico-Com Cat","W38:Explosao Ruptura Outr Ap Pressurizados Es","1","Com Cat Registrada"
"2010","Típico-Com Cat","W39:Queima de Fogos de Artificio","4","Com Cat Registrada"
"2010","Típico-Com Cat","W40:Explosao de Outr Materiais","9","Com Cat Registrada"
"2010","Típico-Com Cat","W41:Exposicao a Um Jato de Alta Pressao","9","Com Cat Registrada"
"2010","Típico-Com Cat","W42:Exposicao ao Ruido","9","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W42:Exposicao ao Ruido","11","Com Cat Registrada"
"2010","Típico-Com Cat","W43:Exposicao a Vibracao","4","Com Cat Registrada"
"2010","Típico-Com Cat","W44:Penetr Corpo Estranho Olho Orificio Natur","154","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W44:Penetr Corpo Estranho Olho Orificio Natur","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W44:Penetr Corpo Estranho Olho Orificio Natur","5","Com Cat Registrada"
"2010","Típico-Com Cat","W45:Penetracao Corpo Objeto Estranho Pele","513","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W45:Penetracao Corpo Objeto Estranho Pele","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W45:Penetracao Corpo Objeto Estranho Pele","7","Com Cat Registrada"
"2010","Típico-Com Cat","W49:Exposicao Outr Forcas Mecan Inanimadas e","74","Com Cat Registrada"
"2010","Trajeto-Com Cat","W49:Exposicao Outr Forcas Mecan Inanimadas e","3","Com Cat Registrada"
"2010","Típico-Com Cat","W50:Golpe Panc Pontape Mord Escor Infl Outr P","126","Com Cat Registrada"
"2010","Trajeto-Com Cat","W50:Golpe Panc Pontape Mord Escor Infl Outr P","41","Com Cat Registrada"
"2010","Trajeto-Com Cat","W51:Colis Entre Duas Pessoas","2","Com Cat Registrada"
"2010","Típico-Com Cat","W52:Esmag Empurr Pisot Multidao Deband Massa","4","Com Cat Registrada"
"2010","Típico-Com Cat","W53:Mordedura de Rato","14","Com Cat Registrada"
"2010","Típico-Com Cat","W54:Mordedura ou Golpe Provocado p/Cao","1353","Com Cat Registrada"
"2010","Trajeto-Com Cat","W54:Mordedura ou Golpe Provocado p/Cao","152","Com Cat Registrada"
"2010","Típico-Com Cat","W55:Mordedura Golpe Provoc Outr Animais Mamif","82","Com Cat Registrada"
"2010","Trajeto-Com Cat","W55:Mordedura Golpe Provoc Outr Animais Mamif","8","Com Cat Registrada"
"2010","Típico-Com Cat","W56:Contato c/Animais Marinhos","3","Com Cat Registrada"
"2010","Típico-Com Cat","W57:Morded Picadas Inseto Outr Artrop N-Venen","405","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W57:Morded Picadas Inseto Outr Artrop N-Venen","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","W57:Morded Picadas Inseto Outr Artrop N-Venen","15","Com Cat Registrada"
"2010","Típico-Com Cat","W58:Mordedura Golpe Provoc Crocodilo ou Aliga","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","W58:Mordedura Golpe Provoc Crocodilo ou Aliga","2","Com Cat Registrada"
"2010","Típico-Com Cat","W59:Mordedura ou Esmag Provocado p/Outr Repte","25","Com Cat Registrada"
"2010","Trajeto-Com Cat","W59:Mordedura ou Esmag Provocado p/Outr Repte","2","Com Cat Registrada"
"2010","Típico-Com Cat","W60:Contato Espinhos Plantas ou Folhas Agucad","9","Com Cat Registrada"
"2010","Típico-Com Cat","W64:Exposicao Outr Forcas Mecan Animadas e As","31","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W64:Exposicao Outr Forcas Mecan Animadas e As","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","W64:Exposicao Outr Forcas Mecan Animadas e As","1","Com Cat Registrada"
"2010","Típico-Com Cat","W65:Afogamento Submersao Durante Banho Banhei","6","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","W65:Afogamento Submersao Durante Banho Banhei","1","Com Cat Registrada"
"2010","Típico-Com Cat","W66:Afogamento Submersao Consec Queda Banheir","6","Com Cat Registrada"
"2010","Típico-Com Cat","W67:Afogamento e Submersao em Piscina","1","Com Cat Registrada"
"2010","Típico-Com Cat","W69:Afogamento e Submersao em Aguas Naturais","12","Com Cat Registrada"
"2010","Típico-Com Cat","W70:Afogamento Submersao Conseq Queda Aguas N","12","Com Cat Registrada"
"2010","Trajeto-Com Cat","W70:Afogamento Submersao Conseq Queda Aguas N","3","Com Cat Registrada"
"2010","Típico-Com Cat","W73:Outr Afogamentos e Submersao Espec","5","Com Cat Registrada"
"2010","Típico-Com Cat","W74:Afogamento e Submersao Ne","7","Com Cat Registrada"
"2010","Típico-Com Cat","W75:Sufocacao e Estrangulamento Acid na Cama","1","Com Cat Registrada"
"2010","Típico-Com Cat","W76:Outr Enforcamento e Estrangulamento Acid","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","W76:Outr Enforcamento e Estrangulamento Acid","1","Com Cat Registrada"
"2010","Típico-Com Cat","W77:Risco Resp Dev Desmor Queda Terra Outr Su","8","Com Cat Registrada"
"2010","Típico-Com Cat","W78:Inalacao do Conteudo Gastrico","1","Com Cat Registrada"
"2010","Típico-Com Cat","W79:Inalacao Ingest Aliment Caus Obstr Trat R","5","Com Cat Registrada"
"2010","Típico-Com Cat","W80:Inalac Ingest Outr Obj Caus Obstr Trat Re","4","Com Cat Registrada"
"2010","Típico-Com Cat","W83:Outr Riscos Espec a Respiracao","2","Com Cat Registrada"
"2010","Típico-Com Cat","W84:Riscos Ne a Respiracao","9","Com Cat Registrada"
"2010","Trajeto-Com Cat","W84:Riscos Ne a Respiracao","1","Com Cat Registrada"
"2010","Típico-Com Cat","W85:Exposicao Linhas Transm de Corrente Eletr","51","Com Cat Registrada"
"2010","Típico-Com Cat","W86:Exposicao a Outr Corrente Eletrica Espec","35","Com Cat Registrada"
"2010","Típico-Com Cat","W87:Exposicao a Corrente Eletrica Ne","139","Com Cat Registrada"
"2010","Trajeto-Com Cat","W87:Exposicao a Corrente Eletrica Ne","2","Com Cat Registrada"
"2010","Típico-Com Cat","W88:Exposicao a Radiacao Ionizante","8","Com Cat Registrada"
"2010","Típico-Com Cat","W89:Expos Fontes Lumin Artif Visiv Luz Ultrav","8","Com Cat Registrada"
"2010","Típico-Com Cat","W90:Exposicao Outr Tipos Radiacao Nao-Ionizan","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","W90:Exposicao Outr Tipos Radiacao Nao-Ionizan","1","Com Cat Registrada"
"2010","Típico-Com Cat","W92:Exposicao Calor Excessivo Orig Artificial","3","Com Cat Registrada"
"2010","Típico-Com Cat","W93:Exposicao Frio Excessivo Orig Artificial","2","Com Cat Registrada"
"2010","Típico-Com Cat","W94:Expos Alta Baixa Variacoes Pressao Atmosf","3","Com Cat Registrada"
"2010","Típico-Com Cat","W99:Exposicao Outr Fatores Ambient Artif e Ne","7","Com Cat Registrada"
"2010","Típico-Com Cat","X00:Expos Fogo N-Contr Edificio Outr Tipo Con","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","X00:Expos Fogo N-Contr Edificio Outr Tipo Con","2","Com Cat Registrada"
"2010","Típico-Com Cat","X01:Expos Fogo N-Contr Fora Edif Out Tipo Con","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","X01:Expos Fogo N-Contr Fora Edif Out Tipo Con","1","Com Cat Registrada"
"2010","Típico-Com Cat","X02:Exposicao Fogo Contr Edif Outr Tipo Const","2","Com Cat Registrada"
"2010","Típico-Com Cat","X03:Expos Fogo Contr Fora Edif Outr Tipo Cons","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","X03:Expos Fogo Contr Fora Edif Outr Tipo Cons","1","Com Cat Registrada"
"2010","Típico-Com Cat","X04:Exposicao Combustao Subst Muito Inflamave","8","Com Cat Registrada"
"2010","Típico-Com Cat","X08:Exposicao Outr Tipo Espec Fumaca Fogo Cha","4","Com Cat Registrada"
"2010","Típico-Com Cat","X09:Exposicao a Tipo Ne de Fumacas Fogo Chama","10","Com Cat Registrada"
"2010","Trajeto-Com Cat","X09:Exposicao a Tipo Ne de Fumacas Fogo Chama","2","Com Cat Registrada"
"2010","Típico-Com Cat","X10:Contato Bebid Alim Gord Oleo Cozinha Quen","23","Com Cat Registrada"
"2010","Típico-Com Cat","X11:Contato c/Agua Corrente Quente de Torneir","8","Com Cat Registrada"
"2010","Típico-Com Cat","X12:Contato c/Outr Liquidos Quentes","33","Com Cat Registrada"
"2010","Típico-Com Cat","X13:Contato c/Vapor Dagua e c/Vapores Quentes","24","Com Cat Registrada"
"2010","Típico-Com Cat","X14:Contato c/Ar e Gases Quentes","10","Com Cat Registrada"
"2010","Típico-Com Cat","X15:Contato c/Aparelhos Domesticos Quentes","3","Com Cat Registrada"
"2010","Trajeto-Com Cat","X15:Contato c/Aparelhos Domesticos Quentes","1","Com Cat Registrada"
"2010","Típico-Com Cat","X16:Contato c/Aquecedores Radiadores e Tubula","5","Com Cat Registrada"
"2010","Típico-Com Cat","X17:Contato Motores Maquinas Ferramentos Quen","13","Com Cat Registrada"
"2010","Trajeto-Com Cat","X17:Contato Motores Maquinas Ferramentos Quen","1","Com Cat Registrada"
"2010","Típico-Com Cat","X18:Contato c/Outr Metais Quentes","11","Com Cat Registrada"
"2010","Típico-Com Cat","X19:Contato Outr Fontes Calor Subst Quentes N","7","Com Cat Registrada"
"2010","Típico-Com Cat","X20:Contato c/Serpentes e Lagartos Venenosos","39","Com Cat Registrada"
"2010","Trajeto-Com Cat","X20:Contato c/Serpentes e Lagartos Venenosos","3","Com Cat Registrada"
"2010","Típico-Com Cat","X21:Contato c/Aranhas Venenosas","50","Com Cat Registrada"
"2010","Típico-Com Cat","X22:Contato c/Escorpioes","72","Com Cat Registrada"
"2010","Típico-Com Cat","X23:Contato c/Abelhas Vespas e Vespoes","244","Com Cat Registrada"
"2010","Trajeto-Com Cat","X23:Contato c/Abelhas Vespas e Vespoes","13","Com Cat Registrada"
"2010","Típico-Com Cat","X24:Contato c/Centopeias e Miriapodes Venenos","5","Com Cat Registrada"
"2010","Típico-Com Cat","X25:Contato c/Outr Artropodes Venenosos Espec","25","Com Cat Registrada"
"2010","Típico-Com Cat","X26:Contato Animais e Plantas Marinhos Veneno","5","Com Cat Registrada"
"2010","Típico-Com Cat","X27:Contato c/Outr Animais Venenosos Espec","7","Com Cat Registrada"
"2010","Típico-Com Cat","X28:Contato c/Outr Plantas Venenosas Espec","1","Com Cat Registrada"
"2010","Típico-Com Cat","X29:Contato Animais ou Plantas Venenosos s/Es","53","Com Cat Registrada"
"2010","Trajeto-Com Cat","X29:Contato Animais ou Plantas Venenosos s/Es","2","Com Cat Registrada"
"2010","Típico-Com Cat","X30:Exposicao a Calor Natural Excessivo","4","Com Cat Registrada"
"2010","Típico-Com Cat","X32:Exposicao a Luz Solar","1","Com Cat Registrada"
"2010","Típico-Com Cat","X33:Vitima de Raio","13","Com Cat Registrada"
"2010","Trajeto-Com Cat","X33:Vitima de Raio","1","Com Cat Registrada"
"2010","Típico-Com Cat","X35:Vitima de Erupcao Vulcanica","1","Com Cat Registrada"
"2010","Típico-Com Cat","X36:Vitima Avalanc Desab Terra Out Mov Sup Te","14","Com Cat Registrada"
"2010","Trajeto-Com Cat","X36:Vitima Avalanc Desab Terra Out Mov Sup Te","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X38:Vitima de Inundacao","1","Com Cat Registrada"
"2010","Típico-Com Cat","X39:Exposicao a Outr Forcas da Natureza e as","2","Com Cat Registrada"
"2010","Típico-Com Cat","X40:Envenen Acid Analg Antipir Anti-Reum N-Op","3","Com Cat Registrada"
"2010","Típico-Com Cat","X41:Env Ac Anticon Sed Hipn Antipark Psicot N","1","Com Cat Registrada"
"2010","Típico-Com Cat","X43:Envenen Acid Outr Subst Farm Sist Nerv Au","1","Com Cat Registrada"
"2010","Típico-Com Cat","X44:Envenen Acid Outr Drog Medic Subst Biolog","34","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X44:Envenen Acid Outr Drog Medic Subst Biolog","1","Com Cat Registrada"
"2010","Típico-Com Cat","X46:Envenen Acid Solv Org Hidrocarb Halog Vap","22","Com Cat Registrada"
"2010","Trajeto-Com Cat","X46:Envenen Acid Solv Org Hidrocarb Halog Vap","1","Com Cat Registrada"
"2010","Típico-Com Cat","X47:Intox Acid Outr Gases e Vapores","117","Com Cat Registrada"
"2010","Típico-Com Cat","X48:Envenen Acid p/E Exposicao a Pesticidas","40","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X48:Envenen Acid p/E Exposicao a Pesticidas","6","Com Cat Registrada"
"2010","Típico-Com Cat","X49:Envenen Acid Outr Subst Quim Nocivas e As","53","Com Cat Registrada"
"2010","Típico-Com Cat","X50:Excesso Exerc Movim Vigorosos ou Repetiti","6","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X50:Excesso Exerc Movim Vigorosos ou Repetiti","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X50:Excesso Exerc Movim Vigorosos ou Repetiti","1","Com Cat Registrada"
"2010","Típico-Com Cat","X51:Viagem e Movimento","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","X51:Viagem e Movimento","5","Com Cat Registrada"
"2010","Típico-Com Cat","X53:Falta de Alimento","1","Com Cat Registrada"
"2010","Típico-Com Cat","X54:Falta de Agua","1","Com Cat Registrada"
"2010","Típico-Com Cat","X57:Privacao Ne","1","Com Cat Registrada"
"2010","Típico-Com Cat","X58:Exposicao a Outr Fatores Espec","114","Com Cat Registrada"
"2010","Trajeto-Com Cat","X58:Exposicao a Outr Fatores Espec","3","Com Cat Registrada"
"2010","Típico-Com Cat","X59:Exposicao a Fatores Ne","74","Com Cat Registrada"
"2010","Trajeto-Com Cat","X59:Exposicao a Fatores Ne","5","Com Cat Registrada"
"2010","Típico-Com Cat","X60:Auto-Int Int Analg Antipir Anti-Reum N-Op","3","Com Cat Registrada"
"2010","Típico-Com Cat","X61:Auto-Int Int A-Conv Sed Hip A-Park Psic N","2","Com Cat Registrada"
"2010","Típico-Com Cat","X63:Auto-Int Int Outr Subst Farm Sist Nerv Au","3","Com Cat Registrada"
"2010","Típico-Com Cat","X64:Auto-Int Intenc Out Drog Med Subst Biolog","9","Com Cat Registrada"
"2010","Típico-Com Cat","X65:Auto-Intox Voluntaria p/Alcool","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X65:Auto-Intox Voluntaria p/Alcool","1","Com Cat Registrada"
"2010","Típico-Com Cat","X67:Auto-Intox Intenc p/Outr Gases e Vapores","5","Com Cat Registrada"
"2010","Típico-Com Cat","X69:Auto-Int Intenc Outr Prod Quim Subst Noc","6","Com Cat Registrada"
"2010","Típico-Com Cat","X70:Lesao Autoprov Intenc Enforc Estrang Sufo","1","Com Cat Registrada"
"2010","Típico-Com Cat","X72:Lesao Autoprov Intenc Disp Arma Fogo de M","7","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X72:Lesao Autoprov Intenc Disp Arma Fogo de M","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X72:Lesao Autoprov Intenc Disp Arma Fogo de M","4","Com Cat Registrada"
"2010","Típico-Com Cat","X74:Lesao Autopr Intenc Disp Outr Arma Fogo E","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X74:Lesao Autopr Intenc Disp Outr Arma Fogo E","3","Com Cat Registrada"
"2010","Típico-Com Cat","X75:Lesao Autoprov Intenc p/Disp Explosivos","1","Com Cat Registrada"
"2010","Típico-Com Cat","X76:Lesao Autoprov Intenc Fumaca Fogo e Chama","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","X76:Lesao Autoprov Intenc Fumaca Fogo e Chama","2","Com Cat Registrada"
"2010","Típico-Com Cat","X77:Lesao Autopr Int Vapor Agua Gas  Obj Quen","5","Com Cat Registrada"
"2010","Típico-Com Cat","X78:Lesao Autoprov Intenc Obj Cortante  Penet","183","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X78:Lesao Autoprov Intenc Obj Cortante  Penet","1","Com Cat Registrada"
"2010","Trajeto-Com Cat","X78:Lesao Autoprov Intenc Obj Cortante  Penet","5","Com Cat Registrada"
"2010","Típico-Com Cat","X79:Lesao Autoprov Intenc p/Objeto Contundent","27","Com Cat Registrada"
"2010","Trajeto-Com Cat","X79:Lesao Autoprov Intenc p/Objeto Contundent","1","Com Cat Registrada"
"2010","Típico-Com Cat","X80:Lesao Autoprov Intenc Precip Lugar Elevad","5","Com Cat Registrada"
"2010","Trajeto-Com Cat","X80:Lesao Autoprov Intenc Precip Lugar Elevad","1","Com Cat Registrada"
"2010","Típico-Com Cat","X81:Lesao Autoprov Intenc Precip Perm Obj Mov","12","Com Cat Registrada"
"2010","Trajeto-Com Cat","X81:Lesao Autoprov Intenc Precip Perm Obj Mov","1","Com Cat Registrada"
"2010","Típico-Com Cat","X82:Lesao Autoprov Intenc Impacto Veic a Moto","31","Com Cat Registrada"
"2010","Trajeto-Com Cat","X82:Lesao Autoprov Intenc Impacto Veic a Moto","44","Com Cat Registrada"
"2010","Típico-Com Cat","X83:Lesao Autoprov Intenc p/Outr Meios Espec","8","Com Cat Registrada"
"2010","Doença do Trabalho-Com Cat","X83:Lesao Autoprov Intenc p/Outr Meios Espec","2","Com Cat Registrada"
"2010","Trajeto-Com Cat","X83:Lesao Autoprov Intenc p/Outr Meios Espec","1","Com Cat Registrada"
"2010","Típico-Com Cat","X84:Lesao Autoprov Intenc p/Meios Ne","8","Com Cat Registrada"
"2010","Trajeto-Com Cat","X84:Lesao Autoprov Intenc p/Meios Ne","1","Com Cat Registrada"
"2010","Típico-Com Cat","X85:Agressao Meio Drog Medic e Subst Biologic","60","Com Cat Registrada"
"2010","Típico-Com Cat","X86:Agressao p/Meio de Subst Corrosivas","10","Com Cat Registrada"
"2010","Típico-Com Cat","X87:Agressao p/Pesticidas","4","Com Cat Registrada"
"2010","Trajeto-Com Cat","X87:Agressao p/Pesticidas","1","Com Cat Registrada"
