"Ano","Idade","Motivo/Situação","Sexo","Qte Acidentes","Situação"
"2009","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","174","Com Cat Registrada"
"2009","20 a 24 Anos","Trajeto-Com Cat","Masculino","2676","Com Cat Registrada"
"2009","20 a 24 Anos","Típico-Com Cat","Feminino","3255","Com Cat Registrada"
"2009","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","142","Com Cat Registrada"
"2009","20 a 24 Anos","Trajeto-Com Cat","Feminino","1143","Com Cat Registrada"
"2009","20 a 24 Anos","Típico-Com Cat","Masculino","13400","Com Cat Registrada"
"2009","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","213","Com Cat Registrada"
"2009","20 a 24 Anos","Trajeto-Com Cat","Masculino","2470","Com Cat Registrada"
"2009","20 a 24 Anos","Típico-Com Cat","Feminino","3350","Com Cat Registrada"
"2009","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","187","Com Cat Registrada"
"2009","20 a 24 Anos","Trajeto-Com Cat","Feminino","1200","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Masculino","13050","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","202","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Masculino","2622","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Feminino","3458","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","221","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Feminino","1238","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Masculino","13430","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","261","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Masculino","2670","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Feminino","3850","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","240","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Feminino","1333","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Masculino","13908","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","290","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Masculino","2675","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Feminino","4220","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","277","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Feminino","1358","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Masculino","13271","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","322","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Masculino","2496","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Feminino","4035","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","298","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Feminino","1349","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Masculino","12033","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","286","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Masculino","2387","Com Cat Registrada"
"2009","25 a 29 Anos","Típico-Com Cat","Feminino","3839","Com Cat Registrada"
"2009","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","297","Com Cat Registrada"
"2009","25 a 29 Anos","Trajeto-Com Cat","Feminino","1259","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Masculino","12012","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","325","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Masculino","2201","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Feminino","3750","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","335","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Feminino","1208","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Masculino","11266","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","363","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Masculino","2008","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Feminino","3661","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","300","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Feminino","1056","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Masculino","10829","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","389","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Masculino","2003","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Feminino","3487","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","277","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Feminino","1042","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Masculino","10323","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","372","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Masculino","1844","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Feminino","3310","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","268","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Feminino","931","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Masculino","9554","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","309","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Masculino","1665","Com Cat Registrada"
"2009","30 a 34 Anos","Típico-Com Cat","Feminino","3212","Com Cat Registrada"
"2009","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","260","Com Cat Registrada"
"2009","30 a 34 Anos","Trajeto-Com Cat","Feminino","883","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Masculino","9184","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","346","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Masculino","1573","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Feminino","3062","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","256","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Feminino","876","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Masculino","8501","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","323","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Masculino","1503","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Feminino","2766","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","262","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Feminino","825","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Masculino","8341","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","349","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Masculino","1484","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Feminino","2821","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","278","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Feminino","748","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Masculino","7785","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","360","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Masculino","1332","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Feminino","2641","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","262","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Feminino","756","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Masculino","7599","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","387","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Masculino","1217","Com Cat Registrada"
"2009","35 a 39 Anos","Típico-Com Cat","Feminino","2513","Com Cat Registrada"
"2009","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","259","Com Cat Registrada"
"2009","35 a 39 Anos","Trajeto-Com Cat","Feminino","698","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Masculino","7097","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","358","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Masculino","1188","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Feminino","2365","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","326","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Feminino","642","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Masculino","7008","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","382","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Masculino","1186","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Feminino","2324","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","270","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Feminino","660","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Masculino","6491","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","396","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Masculino","1038","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Feminino","2188","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","290","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Feminino","655","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Masculino","6365","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","355","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Masculino","1014","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Feminino","2212","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","255","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Feminino","644","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Masculino","6120","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","448","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Masculino","986","Com Cat Registrada"
"2009","40 a 44 Anos","Típico-Com Cat","Feminino","2128","Com Cat Registrada"
"2009","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","265","Com Cat Registrada"
"2009","40 a 44 Anos","Trajeto-Com Cat","Feminino","613","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Masculino","5864","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","409","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Masculino","966","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Feminino","2035","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","248","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Feminino","582","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Masculino","5374","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","368","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Masculino","867","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Feminino","1894","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","234","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Feminino","626","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Masculino","5094","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","373","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Masculino","800","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Feminino","1852","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","219","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Feminino","534","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Masculino","4621","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","319","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Masculino","730","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Feminino","1638","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","190","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Feminino","491","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Masculino","4592","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","319","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Masculino","700","Com Cat Registrada"
"2009","45 a 49 Anos","Típico-Com Cat","Feminino","1521","Com Cat Registrada"
"2009","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","192","Com Cat Registrada"
"2009","45 a 49 Anos","Trajeto-Com Cat","Feminino","485","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Masculino","4096","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","321","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Masculino","622","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Feminino","1417","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","181","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Feminino","477","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Masculino","3945","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","271","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Masculino","608","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Feminino","1323","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","140","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Feminino","439","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Masculino","3521","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","237","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Masculino","530","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Feminino","1159","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","131","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Feminino","428","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Masculino","3114","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","197","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Masculino","456","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Feminino","1017","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","112","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Feminino","364","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Masculino","2665","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","199","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Masculino","422","Com Cat Registrada"
"2009","50 a 54 Anos","Típico-Com Cat","Feminino","862","Com Cat Registrada"
"2009","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","75","Com Cat Registrada"
"2009","50 a 54 Anos","Trajeto-Com Cat","Feminino","332","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Masculino","2516","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","163","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Masculino","379","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Feminino","800","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","64","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Feminino","283","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Masculino","2131","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","144","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Masculino","347","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Feminino","588","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","44","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Feminino","270","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Masculino","1866","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","96","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Masculino","279","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Feminino","550","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","44","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Feminino","212","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Masculino","1487","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","77","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Masculino","226","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Feminino","435","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","37","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Feminino","145","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Masculino","1340","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","62","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Masculino","199","Com Cat Registrada"
"2009","55 a 59 Anos","Típico-Com Cat","Feminino","435","Com Cat Registrada"
"2009","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","28","Com Cat Registrada"
"2009","55 a 59 Anos","Trajeto-Com Cat","Feminino","150","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Masculino","976","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","59","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Masculino","176","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Feminino","290","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","14","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Feminino","115","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Masculino","915","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","39","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Masculino","147","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Feminino","175","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","9","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Feminino","65","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Masculino","687","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","42","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Masculino","111","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Feminino","148","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","9","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Feminino","49","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Masculino","540","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","29","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Masculino","82","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Feminino","106","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","5","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Feminino","42","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Masculino","450","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","29","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Masculino","85","Com Cat Registrada"
"2009","60 a 64 Anos","Típico-Com Cat","Feminino","48","Com Cat Registrada"
"2009","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","2","Com Cat Registrada"
"2009","60 a 64 Anos","Trajeto-Com Cat","Feminino","37","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Masculino","329","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","8","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Masculino","58","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Feminino","53","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","1","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Feminino","27","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Masculino","191","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","6","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Masculino","30","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Feminino","51","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","2","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Feminino","21","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Masculino","142","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","11","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Masculino","15","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Feminino","32","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","1","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Feminino","17","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Masculino","95","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","4","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Masculino","15","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Feminino","24","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","2","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Feminino","9","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Masculino","84","Com Cat Registrada"
"2009","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","2","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Masculino","15","Com Cat Registrada"
"2009","65 a 69 Anos","Típico-Com Cat","Feminino","19","Com Cat Registrada"
"2009","65 a 69 Anos","Trajeto-Com Cat","Feminino","8","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","69","Com Cat Registrada"
"2009","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","8","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Feminino","9","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Feminino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","33","Com Cat Registrada"
"2009","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","2","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Feminino","11","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Feminino","7","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","44","Com Cat Registrada"
"2009","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Feminino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Feminino","3","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","26","Com Cat Registrada"
"2009","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","2","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","6","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Feminino","4","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Feminino","3","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","25","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","5","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Feminino","5","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Feminino","2","Com Cat Registrada"
"2009","70 Anos e Mais","Típico-Com Cat","Masculino","11","Com Cat Registrada"
"2009","70 Anos e Mais","Trajeto-Com Cat","Masculino","4","Com Cat Registrada"
