"Ano","Parte atingida","Motivo/Situação","Qte Acidentes","Situação"
"2010","Nariz (Inclusive Fossas Nasais, Seios da Face","Trajeto-Com Cat","303","Com Cat Registrada"
"2010","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","2117","Com Cat Registrada"
"2010","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2010","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","392","Com Cat Registrada"
"2010","Mandíbula (Inclusive Queixo)","Típico-Com Cat","695","Com Cat Registrada"
"2010","Mandíbula (Inclusive Queixo)","Doença do Trabalho-Com Cat","2","Com Cat Registrada"
"2010","Mandíbula (Inclusive Queixo)","Trajeto-Com Cat","230","Com Cat Registrada"
"2010","Face, Partes Múltiplas","Típico-Com Cat","7180","Com Cat Registrada"
"2010","Face, Partes Múltiplas","Doença do Trabalho-Com Cat","35","Com Cat Registrada"
"2010","Face, Partes Múltiplas","Trajeto-Com Cat","1411","Com Cat Registrada"
"2010","Cabeça, Partes Múltiplas","Típico-Com Cat","4427","Com Cat Registrada"
"2010","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","77","Com Cat Registrada"
"2010","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1974","Com Cat Registrada"
"2010","Cabeça, não Informado","Típico-Com Cat","11694","Com Cat Registrada"
"2010","Cabeça, não Informado","Doença do Trabalho-Com Cat","283","Com Cat Registrada"
"2010","Cabeça, não Informado","Trajeto-Com Cat","2297","Com Cat Registrada"
"2010","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","13199","Com Cat Registrada"
"2010","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","1088","Com Cat Registrada"
"2010","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","4550","Com Cat Registrada"
"2010","Braço (Acima do Cotovelo)","Típico-Com Cat","3990","Com Cat Registrada"
"2010","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","148","Com Cat Registrada"
"2010","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1415","Com Cat Registrada"
"2010","Pescoço","Típico-Com Cat","1453","Com Cat Registrada"
"2010","Pescoço","Doença do Trabalho-Com Cat","43","Com Cat Registrada"
"2010","Pescoço","Trajeto-Com Cat","557","Com Cat Registrada"
"2010","Cotovelo","Típico-Com Cat","3578","Com Cat Registrada"
"2010","Cotovelo","Doença do Trabalho-Com Cat","413","Com Cat Registrada"
"2010","Cotovelo","Trajeto-Com Cat","1397","Com Cat Registrada"
"2010","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","15434","Com Cat Registrada"
"2010","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","578","Com Cat Registrada"
"2010","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","3749","Com Cat Registrada"
"2010","Punho","Típico-Com Cat","9214","Com Cat Registrada"
"2010","Punho","Doença do Trabalho-Com Cat","1128","Com Cat Registrada"
"2010","Punho","Trajeto-Com Cat","2263","Com Cat Registrada"
"2010","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","36523","Com Cat Registrada"
"2010","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","488","Com Cat Registrada"
"2010","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","3415","Com Cat Registrada"
"2010","Dedo","Típico-Com Cat","129066","Com Cat Registrada"
"2010","Dedo","Doença do Trabalho-Com Cat","407","Com Cat Registrada"
"2010","Dedo","Trajeto-Com Cat","4838","Com Cat Registrada"
"2010","Membros Superiores, Partes Múltiplas","Típico-Com Cat","3088","Com Cat Registrada"
"2010","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","762","Com Cat Registrada"
"2010","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","1710","Com Cat Registrada"
"2010","Membros Superiores, não Informado","Típico-Com Cat","4403","Com Cat Registrada"
"2010","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","1558","Com Cat Registrada"
"2010","Membros Superiores, não Informado","Trajeto-Com Cat","1579","Com Cat Registrada"
"2010","Ombro","Típico-Com Cat","9608","Com Cat Registrada"
"2010","Ombro","Doença do Trabalho-Com Cat","3238","Com Cat Registrada"
"2010","Ombro","Trajeto-Com Cat","4890","Com Cat Registrada"
"2010","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","3205","Com Cat Registrada"
"2010","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","81","Com Cat Registrada"
"2010","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","1211","Com Cat Registrada"
"2010","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","15957","Com Cat Registrada"
"2010","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","2198","Com Cat Registrada"
"2010","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2484","Com Cat Registrada"
"2010","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","2680","Com Cat Registrada"
"2010","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","311","Com Cat Registrada"
"2010","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","951","Com Cat Registrada"
"2010","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","2685","Com Cat Registrada"
"2010","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","97","Com Cat Registrada"
"2010","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","992","Com Cat Registrada"
"2010","Tronco, Parte Múltiplas","Típico-Com Cat","2111","Com Cat Registrada"
"2010","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2010","Tronco, Parte Múltiplas","Trajeto-Com Cat","1001","Com Cat Registrada"
"2010","Tronco, não Informado","Típico-Com Cat","2271","Com Cat Registrada"
"2010","Tronco, não Informado","Doença do Trabalho-Com Cat","107","Com Cat Registrada"
"2010","Tronco, não Informado","Trajeto-Com Cat","522","Com Cat Registrada"
"2010","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","12010","Com Cat Registrada"
"2010","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","92","Com Cat Registrada"
"2010","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","5567","Com Cat Registrada"
"2010","Coxa","Típico-Com Cat","2672","Com Cat Registrada"
"2010","Coxa","Doença do Trabalho-Com Cat","15","Com Cat Registrada"
"2010","Coxa","Trajeto-Com Cat","645","Com Cat Registrada"
"2010","Joelho","Típico-Com Cat","18602","Com Cat Registrada"
"2010","Joelho","Doença do Trabalho-Com Cat","338","Com Cat Registrada"
"2010","Joelho","Trajeto-Com Cat","8077","Com Cat Registrada"
"2010","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","12322","Com Cat Registrada"
"2010","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","99","Com Cat Registrada"
"2010","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","6296","Com Cat Registrada"
"2010","Articulação do Tornozelo","Típico-Com Cat","12781","Com Cat Registrada"
"2010","Articulação do Tornozelo","Doença do Trabalho-Com Cat","79","Com Cat Registrada"
"2010","Articulação do Tornozelo","Trajeto-Com Cat","5741","Com Cat Registrada"
"2010","Pé (Exceto Artelhos)","Típico-Com Cat","31288","Com Cat Registrada"
"2010","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","161","Com Cat Registrada"
"2010","Pé (Exceto Artelhos)","Trajeto-Com Cat","8076","Com Cat Registrada"
"2010","Artelho","Típico-Com Cat","1842","Com Cat Registrada"
"2010","Artelho","Doença do Trabalho-Com Cat","8","Com Cat Registrada"
"2010","Artelho","Trajeto-Com Cat","318","Com Cat Registrada"
"2010","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","1814","Com Cat Registrada"
"2010","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","55","Com Cat Registrada"
"2010","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","1706","Com Cat Registrada"
"2010","Membros Inferiores, não Informado","Típico-Com Cat","4241","Com Cat Registrada"
"2010","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","79","Com Cat Registrada"
"2010","Membros Inferiores, não Informado","Trajeto-Com Cat","2180","Com Cat Registrada"
"2010","Partes Múltiplas","Típico-Com Cat","9407","Com Cat Registrada"
"2010","Partes Múltiplas","Doença do Trabalho-Com Cat","243","Com Cat Registrada"
"2010","Partes Múltiplas","Trajeto-Com Cat","11015","Com Cat Registrada"
"2010","Sistemas e Aparelhos","Típico-Com Cat","500","Com Cat Registrada"
"2010","Sistemas e Aparelhos","Doença do Trabalho-Com Cat","127","Com Cat Registrada"
"2010","Sistemas e Aparelhos","Trajeto-Com Cat","155","Com Cat Registrada"
"2010","Aparelho Circulatório","Típico-Com Cat","45","Com Cat Registrada"
"2010","Aparelho Circulatório","Doença do Trabalho-Com Cat","61","Com Cat Registrada"
"2010","Aparelho Circulatório","Trajeto-Com Cat","7","Com Cat Registrada"
"2010","Aparelho Respiratório","Típico-Com Cat","743","Com Cat Registrada"
"2010","Aparelho Respiratório","Doença do Trabalho-Com Cat","182","Com Cat Registrada"
"2010","Aparelho Respiratório","Trajeto-Com Cat","54","Com Cat Registrada"
"2010","Sistema Nervoso","Típico-Com Cat","3352","Com Cat Registrada"
"2010","Sistema Nervoso","Doença do Trabalho-Com Cat","630","Com Cat Registrada"
"2010","Sistema Nervoso","Trajeto-Com Cat","188","Com Cat Registrada"
"2010","Aparelho Digestivo","Típico-Com Cat","137","Com Cat Registrada"
"2010","Aparelho Digestivo","Doença do Trabalho-Com Cat","86","Com Cat Registrada"
"2010","Aparelho Digestivo","Trajeto-Com Cat","9","Com Cat Registrada"
"2010","Aparelho Gênito-Urinário","Típico-Com Cat","256","Com Cat Registrada"
"2010","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","51","Com Cat Registrada"
"2010","Aparelho Gênito-Urinário","Trajeto-Com Cat","91","Com Cat Registrada"
"2010","Sistema Músculo-Esquelético","Típico-Com Cat","419","Com Cat Registrada"
"2010","Sistema Músculo-Esquelético","Doença do Trabalho-Com Cat","72","Com Cat Registrada"
"2010","Sistema Músculo-Esquelético","Trajeto-Com Cat","134","Com Cat Registrada"
"2010","Sistemas e Aparelhos, não Informado","Típico-Com Cat","134","Com Cat Registrada"
"2010","Sistemas e Aparelhos, não Informado","Doença do Trabalho-Com Cat","65","Com Cat Registrada"
"2010","Sistemas e Aparelhos, não Informado","Trajeto-Com Cat","53","Com Cat Registrada"
"2010","Ignorada","Sem Cat","178425","Sem Cat Registrada"
"2010","Ignorada","Sem Cat","1144","Sem Cat Registrada"
"2010","Ignorada","Sem Cat","14","Sem Cat Registrada"
"2010","Ignorada","Sem Cat","98","Sem Cat Registrada"
"2011","Crânio (Inclusive Encéfalo)","Típico-Com Cat","867","Com Cat Registrada"
"2011","Crânio (Inclusive Encéfalo)","Doença do Trabalho-Com Cat","22","Com Cat Registrada"
"2011","Crânio (Inclusive Encéfalo)","Trajeto-Com Cat","550","Com Cat Registrada"
"2011","Ouvido (Externo, Médio, Interno, Audição e Eq","Típico-Com Cat","720","Com Cat Registrada"
"2011","Ouvido (Externo, Médio, Interno, Audição e Eq","Doença do Trabalho-Com Cat","1250","Com Cat Registrada"
"2011","Ouvido (Externo, Médio, Interno, Audição e Eq","Trajeto-Com Cat","32","Com Cat Registrada"
"2011","Olho (Inclusive Nervo Ótico e Visão)","Típico-Com Cat","16548","Com Cat Registrada"
"2011","Olho (Inclusive Nervo Ótico e Visão)","Doença do Trabalho-Com Cat","94","Com Cat Registrada"
"2011","Olho (Inclusive Nervo Ótico e Visão)","Trajeto-Com Cat","336","Com Cat Registrada"
"2011","Nariz (Inclusive Fossas Nasais, Seios da Face","Típico-Com Cat","1760","Com Cat Registrada"
"2011","Nariz (Inclusive Fossas Nasais, Seios da Face","Doença do Trabalho-Com Cat","9","Com Cat Registrada"
"2011","Nariz (Inclusive Fossas Nasais, Seios da Face","Trajeto-Com Cat","352","Com Cat Registrada"
"2011","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","2269","Com Cat Registrada"
"2011","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","78","Com Cat Registrada"
"2011","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","396","Com Cat Registrada"
"2011","Mandíbula (Inclusive Queixo)","Típico-Com Cat","657","Com Cat Registrada"
"2011","Mandíbula (Inclusive Queixo)","Doença do Trabalho-Com Cat","6","Com Cat Registrada"
"2011","Mandíbula (Inclusive Queixo)","Trajeto-Com Cat","230","Com Cat Registrada"
"2011","Face, Partes Múltiplas","Típico-Com Cat","7593","Com Cat Registrada"
"2011","Face, Partes Múltiplas","Doença do Trabalho-Com Cat","37","Com Cat Registrada"
"2011","Face, Partes Múltiplas","Trajeto-Com Cat","1396","Com Cat Registrada"
"2011","Cabeça, Partes Múltiplas","Típico-Com Cat","4528","Com Cat Registrada"
"2011","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","74","Com Cat Registrada"
"2011","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1961","Com Cat Registrada"
"2011","Cabeça, não Informado","Típico-Com Cat","12513","Com Cat Registrada"
"2011","Cabeça, não Informado","Doença do Trabalho-Com Cat","386","Com Cat Registrada"
"2011","Cabeça, não Informado","Trajeto-Com Cat","2509","Com Cat Registrada"
"2011","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","13136","Com Cat Registrada"
"2011","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","951","Com Cat Registrada"
"2011","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","4779","Com Cat Registrada"
"2011","Braço (Acima do Cotovelo)","Típico-Com Cat","4074","Com Cat Registrada"
"2011","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","128","Com Cat Registrada"
"2011","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1490","Com Cat Registrada"
"2011","Pescoço","Típico-Com Cat","1518","Com Cat Registrada"
"2011","Pescoço","Doença do Trabalho-Com Cat","48","Com Cat Registrada"
"2011","Pescoço","Trajeto-Com Cat","632","Com Cat Registrada"
"2011","Cotovelo","Típico-Com Cat","3626","Com Cat Registrada"
"2011","Cotovelo","Doença do Trabalho-Com Cat","403","Com Cat Registrada"
"2011","Cotovelo","Trajeto-Com Cat","1436","Com Cat Registrada"
"2011","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","15220","Com Cat Registrada"
"2011","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","442","Com Cat Registrada"
"2011","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","3794","Com Cat Registrada"
"2011","Punho","Típico-Com Cat","9384","Com Cat Registrada"
"2011","Punho","Doença do Trabalho-Com Cat","1040","Com Cat Registrada"
"2011","Punho","Trajeto-Com Cat","2376","Com Cat Registrada"
"2011","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","37249","Com Cat Registrada"
"2011","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","367","Com Cat Registrada"
"2011","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","3520","Com Cat Registrada"
"2011","Dedo","Típico-Com Cat","129733","Com Cat Registrada"
"2011","Dedo","Doença do Trabalho-Com Cat","351","Com Cat Registrada"
"2011","Dedo","Trajeto-Com Cat","5120","Com Cat Registrada"
"2011","Membros Superiores, Partes Múltiplas","Típico-Com Cat","3246","Com Cat Registrada"
"2011","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","808","Com Cat Registrada"
"2011","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","1789","Com Cat Registrada"
"2011","Membros Superiores, não Informado","Típico-Com Cat","4645","Com Cat Registrada"
"2011","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","1579","Com Cat Registrada"
"2011","Membros Superiores, não Informado","Trajeto-Com Cat","1714","Com Cat Registrada"
"2011","Ombro","Típico-Com Cat","9998","Com Cat Registrada"
"2011","Ombro","Doença do Trabalho-Com Cat","3110","Com Cat Registrada"
"2011","Ombro","Trajeto-Com Cat","5382","Com Cat Registrada"
"2011","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","3311","Com Cat Registrada"
"2011","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","59","Com Cat Registrada"
"2011","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","1349","Com Cat Registrada"
"2011","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","15224","Com Cat Registrada"
"2011","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","2326","Com Cat Registrada"
"2011","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2670","Com Cat Registrada"
"2011","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","2540","Com Cat Registrada"
"2011","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","300","Com Cat Registrada"
"2011","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","998","Com Cat Registrada"
"2011","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","2853","Com Cat Registrada"
"2011","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","71","Com Cat Registrada"
"2011","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","1009","Com Cat Registrada"
"2011","Tronco, Parte Múltiplas","Típico-Com Cat","2000","Com Cat Registrada"
"2011","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","92","Com Cat Registrada"
"2011","Tronco, Parte Múltiplas","Trajeto-Com Cat","1053","Com Cat Registrada"
"2011","Tronco, não Informado","Típico-Com Cat","2486","Com Cat Registrada"
"2011","Tronco, não Informado","Doença do Trabalho-Com Cat","123","Com Cat Registrada"
"2011","Tronco, não Informado","Trajeto-Com Cat","632","Com Cat Registrada"
"2011","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","12324","Com Cat Registrada"
"2011","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","75","Com Cat Registrada"
"2011","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","5895","Com Cat Registrada"
"2011","Coxa","Típico-Com Cat","2824","Com Cat Registrada"
"2011","Coxa","Doença do Trabalho-Com Cat","18","Com Cat Registrada"
"2011","Coxa","Trajeto-Com Cat","643","Com Cat Registrada"
"2011","Joelho","Típico-Com Cat","18986","Com Cat Registrada"
"2011","Joelho","Doença do Trabalho-Com Cat","308","Com Cat Registrada"
"2011","Joelho","Trajeto-Com Cat","8749","Com Cat Registrada"
"2011","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","12781","Com Cat Registrada"
"2011","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","81","Com Cat Registrada"
"2011","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","6532","Com Cat Registrada"
"2011","Articulação do Tornozelo","Típico-Com Cat","13424","Com Cat Registrada"
"2011","Articulação do Tornozelo","Doença do Trabalho-Com Cat","62","Com Cat Registrada"
"2011","Articulação do Tornozelo","Trajeto-Com Cat","5961","Com Cat Registrada"
"2011","Pé (Exceto Artelhos)","Típico-Com Cat","32533","Com Cat Registrada"
"2011","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","167","Com Cat Registrada"
"2011","Pé (Exceto Artelhos)","Trajeto-Com Cat","8637","Com Cat Registrada"
"2011","Artelho","Típico-Com Cat","1766","Com Cat Registrada"
"2011","Artelho","Doença do Trabalho-Com Cat","15","Com Cat Registrada"
"2011","Artelho","Trajeto-Com Cat","365","Com Cat Registrada"
"2011","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","1958","Com Cat Registrada"
"2011","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","42","Com Cat Registrada"
"2011","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","1840","Com Cat Registrada"
"2011","Membros Inferiores, não Informado","Típico-Com Cat","4631","Com Cat Registrada"
"2011","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","88","Com Cat Registrada"
"2011","Membros Inferiores, não Informado","Trajeto-Com Cat","2369","Com Cat Registrada"
"2011","Partes Múltiplas","Típico-Com Cat","9790","Com Cat Registrada"
"2011","Partes Múltiplas","Doença do Trabalho-Com Cat","260","Com Cat Registrada"
"2011","Partes Múltiplas","Trajeto-Com Cat","11729","Com Cat Registrada"
"2011","Sistemas e Aparelhos","Típico-Com Cat","398","Com Cat Registrada"
"2011","Sistemas e Aparelhos","Doença do Trabalho-Com Cat","140","Com Cat Registrada"
"2011","Sistemas e Aparelhos","Trajeto-Com Cat","159","Com Cat Registrada"
"2011","Aparelho Circulatório","Típico-Com Cat","51","Com Cat Registrada"
"2011","Aparelho Circulatório","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2011","Aparelho Circulatório","Trajeto-Com Cat","9","Com Cat Registrada"
"2011","Aparelho Respiratório","Típico-Com Cat","857","Com Cat Registrada"
"2011","Aparelho Respiratório","Doença do Trabalho-Com Cat","196","Com Cat Registrada"
"2011","Aparelho Respiratório","Trajeto-Com Cat","44","Com Cat Registrada"
"2011","Sistema Nervoso","Típico-Com Cat","4895","Com Cat Registrada"
"2011","Sistema Nervoso","Doença do Trabalho-Com Cat","697","Com Cat Registrada"
"2011","Sistema Nervoso","Trajeto-Com Cat","206","Com Cat Registrada"
"2011","Aparelho Digestivo","Típico-Com Cat","405","Com Cat Registrada"
"2011","Aparelho Digestivo","Doença do Trabalho-Com Cat","280","Com Cat Registrada"
"2011","Aparelho Digestivo","Trajeto-Com Cat","24","Com Cat Registrada"
"2011","Aparelho Gênito-Urinário","Típico-Com Cat","235","Com Cat Registrada"
"2011","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","39","Com Cat Registrada"
"2011","Aparelho Gênito-Urinário","Trajeto-Com Cat","83","Com Cat Registrada"
"2011","Sistema Músculo-Esquelético","Típico-Com Cat","405","Com Cat Registrada"
"2011","Sistema Músculo-Esquelético","Doença do Trabalho-Com Cat","79","Com Cat Registrada"
"2011","Sistema Músculo-Esquelético","Trajeto-Com Cat","109","Com Cat Registrada"
"2011","Sistemas e Aparelhos, não Informado","Típico-Com Cat","192","Com Cat Registrada"
"2011","Sistemas e Aparelhos, não Informado","Doença do Trabalho-Com Cat","62","Com Cat Registrada"
"2011","Sistemas e Aparelhos, não Informado","Trajeto-Com Cat","38","Com Cat Registrada"
"2011","Ignorada","Sem Cat","175712","Sem Cat Registrada"
"2011","Ignorada","Sem Cat","946","Sem Cat Registrada"
"2011","Ignorada","Sem Cat","23","Sem Cat Registrada"
"2011","Ignorada","Sem Cat","59","Sem Cat Registrada"
"2012","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","2604","Com Cat Registrada"
"2012","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","286","Com Cat Registrada"
"2012","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","1035","Com Cat Registrada"
"2012","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","15562","Com Cat Registrada"
"2012","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","426","Com Cat Registrada"
"2012","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","3837","Com Cat Registrada"
"2012","Aparelho Circulatório","Típico-Com Cat","52","Com Cat Registrada"
"2012","Aparelho Circulatório","Doença do Trabalho-Com Cat","51","Com Cat Registrada"
"2012","Aparelho Circulatório","Trajeto-Com Cat","14","Com Cat Registrada"
"2012","Aparelho Digestivo","Típico-Com Cat","790","Com Cat Registrada"
"2012","Aparelho Digestivo","Doença do Trabalho-Com Cat","137","Com Cat Registrada"
"2012","Aparelho Digestivo","Trajeto-Com Cat","19","Com Cat Registrada"
"2012","Aparelho Gênito-Urinário","Típico-Com Cat","210","Com Cat Registrada"
"2012","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","44","Com Cat Registrada"
"2012","Aparelho Gênito-Urinário","Trajeto-Com Cat","84","Com Cat Registrada"
"2012","Aparelho Respiratório","Típico-Com Cat","823","Com Cat Registrada"
"2012","Aparelho Respiratório","Doença do Trabalho-Com Cat","188","Com Cat Registrada"
"2012","Aparelho Respiratório","Trajeto-Com Cat","50","Com Cat Registrada"
"2012","Artelho","Típico-Com Cat","1673","Com Cat Registrada"
"2012","Artelho","Doença do Trabalho-Com Cat","8","Com Cat Registrada"
"2012","Artelho","Trajeto-Com Cat","288","Com Cat Registrada"
"2012","Articulação do Tornozelo","Típico-Com Cat","13635","Com Cat Registrada"
"2012","Articulação do Tornozelo","Doença do Trabalho-Com Cat","54","Com Cat Registrada"
"2012","Articulação do Tornozelo","Trajeto-Com Cat","6381","Com Cat Registrada"
"2012","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","2421","Com Cat Registrada"
"2012","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","82","Com Cat Registrada"
"2012","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","392","Com Cat Registrada"
"2012","Braço (Acima do Cotovelo)","Típico-Com Cat","4079","Com Cat Registrada"
"2012","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","130","Com Cat Registrada"
"2012","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1508","Com Cat Registrada"
"2012","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","13302","Com Cat Registrada"
"2012","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","870","Com Cat Registrada"
"2012","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","4921","Com Cat Registrada"
"2012","Cabeça, não Informado","Típico-Com Cat","12485","Com Cat Registrada"
"2012","Cabeça, não Informado","Doença do Trabalho-Com Cat","448","Com Cat Registrada"
"2012","Cabeça, não Informado","Trajeto-Com Cat","2541","Com Cat Registrada"
"2012","Cabeça, Partes Múltiplas","Típico-Com Cat","4522","Com Cat Registrada"
"2012","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","69","Com Cat Registrada"
"2012","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1955","Com Cat Registrada"
"2012","Cotovelo","Típico-Com Cat","3526","Com Cat Registrada"
"2012","Cotovelo","Doença do Trabalho-Com Cat","367","Com Cat Registrada"
"2012","Cotovelo","Trajeto-Com Cat","1412","Com Cat Registrada"
"2012","Coxa","Típico-Com Cat","2948","Com Cat Registrada"
"2012","Coxa","Doença do Trabalho-Com Cat","17","Com Cat Registrada"
"2012","Coxa","Trajeto-Com Cat","696","Com Cat Registrada"
"2012","Crânio (Inclusive Encéfalo)","Típico-Com Cat","842","Com Cat Registrada"
"2012","Crânio (Inclusive Encéfalo)","Doença do Trabalho-Com Cat","19","Com Cat Registrada"
"2012","Crânio (Inclusive Encéfalo)","Trajeto-Com Cat","478","Com Cat Registrada"
"2012","Dedo","Típico-Com Cat","127874","Com Cat Registrada"
"2012","Dedo","Doença do Trabalho-Com Cat","305","Com Cat Registrada"
"2012","Dedo","Trajeto-Com Cat","5082","Com Cat Registrada"
